0.9	2.9	0
0.9	3	0
0.9	3.1	0
0.9	3.2	0
0.9	3.3	0
0.9	3.4	0
0.9	3.5	0
0.9	3.6	0
0.9	3.7	0
0.9	3.8	0
0.9	3.9	0
0.9	4	0
1	0	0
1	0.1	0
1	0.2	0.540433
1	0.3	0.62428153
1	0.4	0.70740365
1	0.5	0.78632537
1	0.6	0.85740392
1	0.7	0.91710028
1	0.8	0.96226871
1	0.9	0.9904307
1	1	1
1	1.1	0.9904307
1	1.2	0.96226871
1	1.3	0.91710028
1	1.4	0.85740392
1	1.5	0.78632537
1	1.6	0.70740365
1	1.7	0.62428153
1	1.8	0.540433
1	1.9	0
1	2	0
1	2.1	0
1	2.2	0
1	2.3	0
1	2.4	0
1	2.5	0
1	2.6	0
1	2.7	0
1	2.8	0
1	2.9	0
1	3	0
1	3.1	0
1	3.2	0
1	3.3	0
1	3.4	0
1	3.5	0
1	3.6	0
1	3.7	0
1	3.8	0
1	3.9	0
1	4	0
1.1	0	0
1.1	0.1	0
1.1	0.2	0
1.1	0.3	0.56814159
1.1	0.4	0.65126012
1.1	0.5	0.73231944
1.1	0.6	0.80778323
1.1	0.7	0.87405202
1.1	0.8	0.92774349
1.1	0.9	0.96597687
1.1	1	0.98662866
1.1	1.1	0.98852785
1.1	1.2	0.97156592
1.1	1.3	0.93670712
1.1	1.4	0.88589766
1.1	1.5	0.82188578
1.1	1.6	0.74797583
1.1	1.7	0.66774684
1.1	1.8	0.58476895
1.1	1.9	0.50234832
1.1	2	0
1.1	2.1	0
1.1	2.2	0
1.1	2.3	0
1.1	2.4	0
1.1	2.5	0
1.1	2.6	0
1.1	2.7	0
1.1	2.8	0
1.1	2.9	0
1.1	3	0
1.1	3.1	0
1.1	3.2	0
1.1	3.3	0
1.1	3.4	0
1.1	3.5	0
1.1	3.6	0
1.1	3.7	0
1.1	3.8	0
1.1	3.9	0
1.1	4	0
1.2	0	0
1.2	0.1	0
1.2	0.2	0
1.2	0.3	0.5033153
1.2	0.4	0.58364548
1.2	0.5	0.66390555
1.2	0.6	0.74081822
1.2	0.7	0.81089607
1.2	0.8	0.87069674
1.2	0.9	0.91710028
1.2	1	0.94757788
1.2	1.1	0.96041998
1.2	1.2	0.95489504
1.2	1.3	0.9313186
1.2	1.4	0.89102338
1.2	1.5	0.83623454
1.2	1.6	0.76986626
1.2	1.7	0.69526547
1.2	1.8	0.61593405
1.2	1.9	0.53526143
1.2	2	0
1.2	2.1	0
1.2	2.2	0
1.2	2.3	0
1.2	2.4	0
1.2	2.5	0
1.2	2.6	0
1.2	2.7	0
1.2	2.8	0
1.2	2.9	0
1.2	3	0
1.2	3.1	0
1.2	3.2	0
1.2	3.3	0
1.2	3.4	0
1.2	3.5	0
1.2	3.6	0
1.2	3.7	0
1.2	3.8	0
1.2	3.9	0
1.2	4	0
1.3	0	0
1.3	0.1	0
1.3	0.2	0
1.3	0.3	0
1.3	0.4	0.50915642
1.3	0.5	0.58589459
1.3	0.6	0.66135697
1.3	0.7	0.73231944
1.3	0.8	0.7954509
1.3	0.9	0.84756765
1.3	1	0.88589766
1.3	1.1	0.90832426
1.3	1.2	0.91357974
1.3	1.3	0.90136396
1.3	1.4	0.87237277
1.3	1.5	0.82823236
1.3	1.6	0.7713482
1.3	1.7	0.70468809
1.3	1.8	0.63152649
1.3	1.9	0.55518075
1.3	2	0
1.3	2.1	0
1.3	2.2	0
1.3	2.3	0
1.3	2.4	0
1.3	2.5	0
1.3	2.6	0
1.3	2.7	0
1.3	2.8	0
1.3	2.9	0
1.3	3	0
1.3	3.1	0
1.3	3.2	0
1.3	3.3	0
1.3	3.4	0
1.3	3.5	0
1.3	3.6	0
1.3	3.7	0
1.3	3.8	0
1.3	3.9	0
1.3	4	0
1.4	0	0
1.4	0.1	0
1.4	0.2	0
1.4	0.3	0
1.4	0.4	0
1.4	0.5	0.5033153
1.4	0.6	0.57473503
1.4	0.7	0.64378876
1.4	0.8	0.70740365
1.4	0.9	0.76249918
1.4	1	0.80623129
1.4	1.1	0.83623454
1.4	1.2	0.85083381
1.4	1.3	0.84919916
1.4	1.4	0.831424
1.4	1.5	0.79851622
1.4	1.6	0.75230355
1.4	1.7	0.69526547
1.4	1.8	0.63031319
1.4	1.9	0.56054478
1.4	2	0
1.4	2.1	0
1.4	2.2	0
1.4	2.3	0
1.4	2.4	0
1.4	2.5	0
1.4	2.6	0
1.4	2.7	0
1.4	2.8	0
1.4	2.9	0
1.4	3	0
1.4	3.1	0
1.4	3.2	0
1.4	3.3	0
1.4	3.4	0
1.4	3.5	0
1.4	3.6	0
1.4	3.7	0
1.4	3.8	0
1.4	3.9	0
1.4	4	0
1.5	0	0
1.5	0.1	0
1.5	0.2	0
1.5	0.3	0
1.5	0.4	0
1.5	0.5	0
1.5	0.6	0
1.5	0.7	0.55092651
1.5	0.8	0.61239081
1.5	0.9	0.66774684
1.5	1	0.71423841
1.5	1.1	0.74941563
1.5	1.2	0.7713482
1.5	1.3	0.77880078
1.5	1.4	0.7713482
1.5	1.5	0.74941563
1.5	1.6	0.71423841
1.5	1.7	0.66774684
1.5	1.8	0.61239081
1.5	1.9	0.55092651
1.5	2	0
1.5	2.1	0
1.5	2.2	0
1.5	2.3	0
1.5	2.4	0
1.5	2.5	0
1.5	2.6	0
1.5	2.7	0
1.5	2.8	0
1.5	2.9	0
1.5	3	0
1.5	3.1	0
1.5	3.2	0
1.5	3.3	0
1.5	3.4	0
1.5	3.5	0
1.5	3.6	0
1.5	3.7	0
1.5	3.8	0
1.5	3.9	0
1.5	4	0
1.6	0	0
1.6	0.1	0
1.6	0.2	0
1.6	0.3	0
1.6	0.4	0
1.6	0.5	0
1.6	0.6	0
1.6	0.7	0
1.6	0.8	0.51605679
1.6	0.9	0.56923522
1.6	1	0.61593405
1.6	1.1	0.65376979
1.6	1.2	0.6807124
1.6	1.3	0.69526547
1.6	1.4	0.6966038
1.6	1.5	0.68465094
1.6	1.6	0.66008635
1.6	1.7	0.62428153
1.6	1.8	0.57917312
1.6	1.9	0.52708966
1.6	2	0
1.6	2.1	0
1.6	2.2	0
1.6	2.3	0
1.6	2.4	0
1.6	2.5	0
1.6	2.6	0
1.6	2.7	0
1.6	2.8	0
1.6	2.9	0
1.6	3	0
1.6	3.1	0
1.6	3.2	0
1.6	3.3	0
1.6	3.4	0
1.6	3.5	0
1.6	3.6	0
1.6	3.7	0
1.6	3.8	0
1.6	3.9	0
1.6	4	0
1.7	0	0
1.7	0.1	0
1.7	0.2	0
1.7	0.3	0
1.7	0.4	0
1.7	0.5	0
1.7	0.6	0
1.7	0.7	0
1.7	0.8	0
1.7	0.9	0
1.7	1	0.51705016
1.7	1.1	0.55518075
1.7	1.2	0.58476895
1.7	1.3	0.60420233
1.7	1.4	0.61239081
1.7	1.5	0.60886796
1.7	1.6	0.59383496
1.7	1.7	0.56814159
1.7	1.8	0.53320668
1.7	1.9	0
1.7	2	0
1.7	2.1	0
1.7	2.2	0
1.7	2.3	0
1.7	2.4	0
1.7	2.5	0
1.7	2.6	0
1.7	2.7	0
1.7	2.8	0
1.7	2.9	0
1.7	3	0
1.7	3.1	0
1.7	3.2	0
1.7	3.3	0
1.7	3.4	0
1.7	3.5	0
1.7	3.6	0
1.7	3.7	0
1.7	3.8	0
1.7	3.9	0
1.7	4	0
1.8	0	0
1.8	0.1	0
1.8	0.2	0
1.8	0.3	0
1.8	0.4	0
1.8	0.5	0
1.8	0.6	0
1.8	0.7	0
1.8	0.8	0
1.8	0.9	0
1.8	1	0
1.8	1.1	0
1.8	1.2	0
1.8	1.3	0.51111849
1.8	1.4	0.52405751
1.8	1.5	0.52708966
1.8	1.6	0.52004176
1.8	1.7	0.5033153
1.8	1.8	0
1.8	1.9	0
1.8	2	0
1.8	2.1	0
1.8	2.2	0
1.8	2.3	0
1.8	2.4	0
1.8	2.5	0
1.8	2.6	0
1.8	2.7	0
1.8	2.8	0
1.8	2.9	0
1.8	3	0
1.8	3.1	0
1.8	3.2	0
1.8	3.3	0
1.8	3.4	0
1.8	3.5	0
1.8	3.6	0
1.8	3.7	0
1.8	3.8	0
1.8	3.9	0
1.8	4	0
1.9	0	0
1.9	0.1	0
1.9	0.2	0
1.9	0.3	0
1.9	0.4	0
1.9	0.5	0
1.9	0.6	0
1.9	0.7	0
1.9	0.8	0
1.9	0.9	0
1.9	1	0
1.9	1.1	0
1.9	1.2	0
1.9	1.3	0
1.9	1.4	0
1.9	1.5	0
1.9	1.6	0
1.9	1.7	0
1.9	1.8	0
1.9	1.9	0
1.9	2	0
1.9	2.1	0
1.9	2.2	0
1.9	2.3	0
1.9	2.4	0
1.9	2.5	0
1.9	2.6	0
1.9	2.7	0
1.9	2.8	0
1.9	2.9	0
1.9	3	0
1.9	3.1	0
1.9	3.2	0
1.9	3.3	0
1.9	3.4	0
1.9	3.5	0
1.9	3.6	0
1.9	3.7	0
1.9	3.8	0
1.9	3.9	0
1.9	4	0
2	0	0
2	0.1	0
2	0.2	0
2	0.3	0
2	0.4	0
2	0.5	0
2	0.6	0
2	0.7	0
2	0.8	0
2	0.9	0
2	1	0
2	1.1	0
2	1.2	0
2	1.3	0
2	1.4	0
2	1.5	0
2	1.6	0
2	1.7	0
2	1.8	0
2	1.9	0
2	2	0
2	2.1	0
2	2.2	0
2	2.3	0
2	2.4	0
2	2.5	0
2	2.6	0
2	2.7	0
2	2.8	0
2	2.9	0
2	3	0
2	3.1	0
2	3.2	0
2	3.3	0
2	3.4	0
2	3.5	0
2	3.6	0
2	3.7	0
2	3.8	0
2	3.9	0
2	4	0
2.1	0	0
2.1	0.1	0
2.1	0.2	0
2.1	0.3	0
2.1	0.4	0
2.1	0.5	0
2.1	0.6	0
2.1	0.7	0
2.1	0.8	0
2.1	0.9	0
2.1	1	0
2.1	1.1	0
2.1	1.2	0
2.1	1.3	0
2.1	1.4	0
2.1	1.5	0
2.1	1.6	0
2.1	1.7	0
2.1	1.8	0
2.1	1.9	0
2.1	2	0
2.1	2.1	0
2.1	2.2	0
2.1	2.3	0
2.1	2.4	0
2.1	2.5	0
2.1	2.6	0
2.1	2.7	0
2.1	2.8	0
2.1	2.9	0
2.1	3	0
2.1	3.1	0
2.1	3.2	0
2.1	3.3	0
2.1	3.4	0
2.1	3.5	0
2.1	3.6	0
2.1	3.7	0
2.1	3.8	0
2.1	3.9	0
2.1	4	0
2.2	0	0
2.2	0.1	0
2.2	0.2	0
2.2	0.3	0
2.2	0.4	0
2.2	0.5	0
2.2	0.6	0
2.2	0.7	0
2.2	0.8	0
2.2	0.9	0
2.2	1	0
2.2	1.1	0
2.2	1.2	0
2.2	1.3	0
2.2	1.4	0
2.2	1.5	0
2.2	1.6	0
2.2	1.7	0
2.2	1.8	0
2.2	1.9	0
2.2	2	0
2.2	2.1	0
2.2	2.2	0
2.2	2.3	0
2.2	2.4	0
2.2	2.5	0
2.2	2.6	0
2.2	2.7	0
2.2	2.8	0
2.2	2.9	0
2.2	3	0
2.2	3.1	0
2.2	3.2	0
2.2	3.3	0
2.2	3.4	0
2.2	3.5	0
2.2	3.6	0
2.2	3.7	0
2.2	3.8	0
2.2	3.9	0
2.2	4	0
2.3	0	0
2.3	0.1	0
2.3	0.2	0
2.3	0.3	0
2.3	0.4	0
2.3	0.5	0
2.3	0.6	0
2.3	0.7	0
2.3	0.8	0
2.3	0.9	0
2.3	1	0
2.3	1.1	0
2.3	1.2	0
2.3	1.3	0
2.3	1.4	0
2.3	1.5	0
2.3	1.6	0
2.3	1.7	0
2.3	1.8	0
2.3	1.9	0
2.3	2	0
2.3	2.1	0
2.3	2.2	0
2.3	2.3	0
2.3	2.4	0
2.3	2.5	0
2.3	2.6	0
2.3	2.7	0
2.3	2.8	0
2.3	2.9	0
2.3	3	0
2.3	3.1	0
2.3	3.2	0
2.3	3.3	0
2.3	3.4	0
2.3	3.5	0
2.3	3.6	0
2.3	3.7	0
2.3	3.8	0
2.3	3.9	0
2.3	4	0
2.4	0	0
2.4	0.1	0
2.4	0.2	0
2.4	0.3	0
2.4	0.4	0
2.4	0.5	0
2.4	0.6	0
2.4	0.7	0
2.4	0.8	0
2.4	0.9	0
2.4	1	0
2.4	1.1	0
2.4	1.2	0
2.4	1.3	0
2.4	1.4	0
2.4	1.5	0
2.4	1.6	0
2.4	1.7	0
2.4	1.8	0
2.4	1.9	0
2.4	2	0
2.4	2.1	0
2.4	2.2	0
2.4	2.3	0
2.4	2.4	0
2.4	2.5	0
2.4	2.6	0
2.4	2.7	0
2.4	2.8	0
2.4	2.9	0
2.4	3	0
2.4	3.1	0
2.4	3.2	0
2.4	3.3	0
2.4	3.4	0
2.4	3.5	0
2.4	3.6	0
2.4	3.7	0
2.4	3.8	0
2.4	3.9	0
2.4	4	0
2.5	0	0
2.5	0.1	0
2.5	0.2	0
2.5	0.3	0
2.5	0.4	0
2.5	0.5	0
2.5	0.6	0
2.5	0.7	0
2.5	0.8	0
2.5	0.9	0
2.5	1	0
2.5	1.1	0
2.5	1.2	0
2.5	1.3	0
2.5	1.4	0
2.5	1.5	0
2.5	1.6	0
2.5	1.7	0
2.5	1.8	0
2.5	1.9	0
2.5	2	0
2.5	2.1	0
2.5	2.2	0
2.5	2.3	0
2.5	2.4	0
2.5	2.5	0
2.5	2.6	0
2.5	2.7	0
2.5	2.8	0
2.5	2.9	0
2.5	3	0
2.5	3.1	0
2.5	3.2	0
2.5	3.3	0
2.5	3.4	0
2.5	3.5	0
2.5	3.6	0
2.5	3.7	0
2.5	3.8	0
2.5	3.9	0
2.5	4	0
2.6	0	0
2.6	0.1	0
2.6	0.2	0
2.6	0.3	0
2.6	0.4	0
2.6	0.5	0
2.6	0.6	0
2.6	0.7	0
2.6	0.8	0
2.6	0.9	0
2.6	1	0
2.6	1.1	0
2.6	1.2	0
2.6	1.3	0
2.6	1.4	0
2.6	1.5	0
2.6	1.6	0
2.6	1.7	0
2.6	1.8	0
2.6	1.9	0
2.6	2	0
2.6	2.1	0
2.6	2.2	0
2.6	2.3	0
2.6	2.4	0
2.6	2.5	0
2.6	2.6	0
2.6	2.7	0
2.6	2.8	0
2.6	2.9	0
2.6	3	0
2.6	3.1	0
2.6	3.2	0
2.6	3.3	0
2.6	3.4	0
2.6	3.5	0
2.6	3.6	0
2.6	3.7	0
2.6	3.8	0
2.6	3.9	0
2.6	4	0
2.7	0	0
2.7	0.1	0
2.7	0.2	0
2.7	0.3	0
2.7	0.4	0
2.7	0.5	0
2.7	0.6	0
2.7	0.7	0
2.7	0.8	0
2.7	0.9	0
2.7	1	0
2.7	1.1	0
2.7	1.2	0
2.7	1.3	0
2.7	1.4	0
2.7	1.5	0
2.7	1.6	0
2.7	1.7	0
2.7	1.8	0
2.7	1.9	0
2.7	2	0
2.7	2.1	0
2.7	2.2	0
2.7	2.3	0
2.7	2.4	0
2.7	2.5	0
2.7	2.6	0
2.7	2.7	0
2.7	2.8	0
2.7	2.9	0
2.7	3	0
2.7	3.1	0
2.7	3.2	0
2.7	3.3	0
2.7	3.4	0
2.7	3.5	0
2.7	3.6	0
2.7	3.7	0
2.7	3.8	0
2.7	3.9	0
2.7	4	0
2.8	0	0
2.8	0.1	0
2.8	0.2	0
2.8	0.3	0
2.8	0.4	0
2.8	0.5	0
2.8	0.6	0
2.8	0.7	0
2.8	0.8	0
2.8	0.9	0
2.8	1	0
2.8	1.1	0
2.8	1.2	0
2.8	1.3	0
2.8	1.4	0
2.8	1.5	0
2.8	1.6	0
2.8	1.7	0
2.8	1.8	0
2.8	1.9	0
2.8	2	0
2.8	2.1	0
2.8	2.2	0
2.8	2.3	0
2.8	2.4	0
2.8	2.5	0
2.8	2.6	0
2.8	2.7	0
2.8	2.8	0
2.8	2.9	0
2.8	3	0
2.8	3.1	0
2.8	3.2	0
2.8	3.3	0
2.8	3.4	0
2.8	3.5	0
2.8	3.6	0
2.8	3.7	0
2.8	3.8	0
2.8	3.9	0
2.8	4	0
2.9	0	0
2.9	0.1	0
2.9	0.2	0
2.9	0.3	0
2.9	0.4	0
2.9	0.5	0
2.9	0.6	0
2.9	0.7	0
2.9	0.8	0
2.9	0.9	0
2.9	1	0
2.9	1.1	0
2.9	1.2	0
2.9	1.3	0
2.9	1.4	0
2.9	1.5	0
2.9	1.6	0
2.9	1.7	0
2.9	1.8	0
2.9	1.9	0
2.9	2	0
2.9	2.1	0
2.9	2.2	0
2.9	2.3	0
2.9	2.4	0
2.9	2.5	0
2.9	2.6	0
2.9	2.7	0
2.9	2.8	0
2.9	2.9	0
2.9	3	0
2.9	3.1	0
2.9	3.2	0
2.9	3.3	0
2.9	3.4	0
2.9	3.5	0
2.9	3.6	0
2.9	3.7	0
2.9	3.8	0
2.9	3.9	0
2.9	4	0
3	0	0
3	0.1	0
3	0.2	0
3	0.3	0
3	0.4	0
3	0.5	0
3	0.6	0
3	0.7	0
3	0.8	0
3	0.9	0
3	1	0
3	1.1	0
3	1.2	0
3	1.3	0
3	1.4	0
3	1.5	0
3	1.6	0
3	1.7	0
3	1.8	0
3	1.9	0
3	2	0
3	2.1	0
3	2.2	0
3	2.3	0
3	2.4	0
3	2.5	0
3	2.6	0
3	2.7	0
3	2.8	0
3	2.9	0
3	3	0
3	3.1	0
3	3.2	0
3	3.3	0
3	3.4	0
3	3.5	0
3	3.6	0
3	3.7	0
3	3.8	0
3	3.9	0
3	4	0
3.1	0	0
3.1	0.1	0
3.1	0.2	0
3.1	0.3	0
3.1	0.4	0
3.1	0.5	0
3.1	0.6	0
3.1	0.7	0
3.1	0.8	0
3.1	0.9	0
3.1	1	0
3.1	1.1	0
3.1	1.2	0
3.1	1.3	0
3.1	1.4	0
3.1	1.5	0
3.1	1.6	0
3.1	1.7	0
3.1	1.8	0
3.1	1.9	0
3.1	2	0
3.1	2.1	0
3.1	2.2	0
3.1	2.3	0
3.1	2.4	0
3.1	2.5	0
3.1	2.6	0
3.1	2.7	0
3.1	2.8	0
3.1	2.9	0
3.1	3	0
3.1	3.1	0
3.1	3.2	0
3.1	3.3	0
3.1	3.4	0
3.1	3.5	0
3.1	3.6	0
3.1	3.7	0
3.1	3.8	0
3.1	3.9	0
3.1	4	0
3.2	0	0
3.2	0.1	0
3.2	0.2	0
3.2	0.3	0
3.2	0.4	0
3.2	0.5	0
3.2	0.6	0
3.2	0.7	0
3.2	0.8	0
3.2	0.9	0
3.2	1	0
3.2	1.1	0
3.2	1.2	0
3.2	1.3	0
3.2	1.4	0
3.2	1.5	0
3.2	1.6	0
3.2	1.7	0
3.2	1.8	0
3.2	1.9	0
3.2	2	0
3.2	2.1	0
3.2	2.2	0
3.2	2.3	0
3.2	2.4	0
3.2	2.5	0
3.2	2.6	0
3.2	2.7	0
3.2	2.8	0
3.2	2.9	0
3.2	3	0
3.2	3.1	0
3.2	3.2	0
3.2	3.3	0
3.2	3.4	0
3.2	3.5	0
3.2	3.6	0
3.2	3.7	0
3.2	3.8	0
3.2	3.9	0
3.2	4	0
3.3	0	0
3.3	0.1	0
3.3	0.2	0
3.3	0.3	0
3.3	0.4	0
3.3	0.5	0
3.3	0.6	0
3.3	0.7	0
3.3	0.8	0
3.3	0.9	0
3.3	1	0
3.3	1.1	0
3.3	1.2	0
3.3	1.3	0
3.3	1.4	0
3.3	1.5	0
3.3	1.6	0
3.3	1.7	0
3.3	1.8	0
3.3	1.9	0
3.3	2	0
3.3	2.1	0
3.3	2.2	0
3.3	2.3	0
